google_folder_id,google_folder_name,google_folder_color_rgb,google_folder_url
1WuPC4p0BSptSNPRNttYRu2vqpECHJI_w,File ảnh trường PTDTBT THCS Thu Lũm,#8f8f8f,https://drive.google.com/drive/folders/1WuPC4p0BSptSNPRNttYRu2vqpECHJI_w
1FBDyD0LaQD1UgzuuOq0bfWWHDYRDhYtU,FILE ẢNH TRẺ,#8f8f8f,https://drive.google.com/drive/folders/1FBDyD0LaQD1UgzuuOq0bfWWHDYRDhYtU
1MnnNuUzS21OIq0ey7N8zvIKKlNNTO7nz,fILE Ảnh trẻ + CHỮ KÝ PH VÀ THÔNG TIN GV PHỤ TRÁCH Trường Mầm non Hồng Thái xã Hoàng Văn Thụ tỉnh Lạng Sơn,#8f8f8f,https://drive.google.com/drive/folders/1MnnNuUzS21OIq0ey7N8zvIKKlNNTO7nz
1QRjiu5XcdqqJ8_YD3aDp_OAxjsUyyfYB,FILE ẢNH TRẺ 3 TUỔI TRUNG TÂM,#8f8f8f,https://drive.google.com/drive/folders/1QRjiu5XcdqqJ8_YD3aDp_OAxjsUyyfYB
1UKYcKHzFj6H2ZPTO9PYNTAxvIhaojYaP,FILE ẢNH TRẺ DỰ ÁN 2025,#8f8f8f,https://drive.google.com/drive/folders/1UKYcKHzFj6H2ZPTO9PYNTAxvIhaojYaP
1YctEZvjF30Nkds01RVKCEHVPspbGQbum,FILE ẢNH TRẺ TRƯỜNG MẦM NON MẪU SƠN XÃ BA SƠN TỈNH LẠNG SƠN,#8f8f8f,https://drive.google.com/drive/folders/1YctEZvjF30Nkds01RVKCEHVPspbGQbum
1oawpmaFgh7lhbCQJn8jf1eR9VeBJV_vl,file ảnh điểm trường MN Lăng Hiếu,#8f8f8f,https://drive.google.com/drive/folders/1oawpmaFgh7lhbCQJn8jf1eR9VeBJV_vl
1wde-qoZXWSkknroYQf-pPH2yxIO2GAo7,File ảnh đại diện lớp nhà trẻ,#8f8f8f,https://drive.google.com/drive/folders/1wde-qoZXWSkknroYQf-pPH2yxIO2GAo7
1ikZwk2tP0UoCHthIqWIP9F460eLQ9oT0,"File ảnh+mẫu lấy thông tin học sinh, mẫu lấy chữ ký phụ huynh trường PTDTBT Tiểu học Trịnh Tường_124",#8f8f8f,https://drive.google.com/drive/folders/1ikZwk2tP0UoCHthIqWIP9F460eLQ9oT0
153aKpQIzQLG8GBQUkACtyBqCscaI8QtI,FILe ảnh. MN Tân Hương,#8f8f8f,https://drive.google.com/drive/folders/153aKpQIzQLG8GBQUkACtyBqCscaI8QtI
1iP5FEXFJFxE2eVAuhsXABaHoAlAK7Q42,"FILEN ẢNH. TRƯỜNG MN PA Ủ, XÃ PA Ủ, TỈNH LAI CHÂU NH 2025-2026",#8f8f8f,https://drive.google.com/drive/folders/1iP5FEXFJFxE2eVAuhsXABaHoAlAK7Q42
1E6KbfabXiHoFv-2jNctYkzpx7bb0qY0F,FILES ẢNH HS,#8f8f8f,https://drive.google.com/drive/folders/1E6KbfabXiHoFv-2jNctYkzpx7bb0qY0F
1FB4Bygt1EaZxQ3Hf4ZBRApwZ-JsmHQu2,Files ảnh lớp 3 tuổi điểm chính,#8f8f8f,https://drive.google.com/drive/folders/1FB4Bygt1EaZxQ3Hf4ZBRApwZ-JsmHQu2
1j_FUI9KP1ls2yx_JQRptxYGpml42IljC,GALA 10 NĂM VIỆC TỬ TẾ 2025,#8f8f8f,https://drive.google.com/drive/folders/1j_FUI9KP1ls2yx_JQRptxYGpml42IljC
1nY99G4d4KivYV5Ipm0-2hJYmraw6iTK9,GHÉP TRỐNG SƯ A -29,#8f8f8f,https://drive.google.com/drive/folders/1nY99G4d4KivYV5Ipm0-2hJYmraw6iTK9
1gDYKp0Vm3jK8f6TcML0HbXrmMwASIjBq,ghép 5 tuổi Nậm Hản,#8f8f8f,https://drive.google.com/drive/folders/1gDYKp0Vm3jK8f6TcML0HbXrmMwASIjBq
1OETEUwrVCScLaxv-jDCMI_0ljiElqoIk,Ghép khu Yên,#8f8f8f,https://drive.google.com/drive/folders/1OETEUwrVCScLaxv-jDCMI_0ljiElqoIk
1-6JAX_77R3CziYHZw9laoQY0t6D-ujWX,Gia Lai,#8f8f8f,https://drive.google.com/drive/folders/1-6JAX_77R3CziYHZw9laoQY0t6D-ujWX
1tU7Gg4p_VjZeYgAxbi8QEmxOG-o-zAz0,Gia Lai,#8f8f8f,https://drive.google.com/drive/folders/1tU7Gg4p_VjZeYgAxbi8QEmxOG-o-zAz0
1iG1ACJ76bKYUGOBiavfW98GxxZSomSDX,Gia Lai (GL + BĐ),#8f8f8f,https://drive.google.com/drive/folders/1iG1ACJ76bKYUGOBiavfW98GxxZSomSDX
1UkfjmPqdKW71PM3xzAThH7PuG-4JKOUh,Giàng Ly Cha,#8f8f8f,https://drive.google.com/drive/folders/1UkfjmPqdKW71PM3xzAThH7PuG-4JKOUh
13ZadYZpsMsq_5GAP5KBXRQnoSsvhCXNx,GIÀNG A LANH-(28-29/12/2024)- BẮC HÀ-LÀO CAI-“NGÀY HỘI TÌNH NGUYỆN QUỐC GIA NĂM 2024 CHƯƠNG TRÌNH TÌNH NGUYỆN MÙA ĐÔNG NĂM 2024 VÀ XUÂN TÌNH NGUYỆN 2025”,#8f8f8f,https://drive.google.com/drive/folders/13ZadYZpsMsq_5GAP5KBXRQnoSsvhCXNx
1Yc7U3uZohm1BLWd5PolBrSp2y7bd8oOx,GIẤY CHỨNG NHẬN TNV,#8f8f8f,https://drive.google.com/drive/folders/1Yc7U3uZohm1BLWd5PolBrSp2y7bd8oOx
1Zgg3W8esN741yHcAp6lJJomA56yisgUi,Gặp tnv + acn SG,#8f8f8f,https://drive.google.com/drive/folders/1Zgg3W8esN741yHcAp6lJJomA56yisgUi
1NoNUWy31fnWzKyF6YQ7j6YB-M8eVrDEc,GỬI DỰ ÁN,#8f8f8f,https://drive.google.com/drive/folders/1NoNUWy31fnWzKyF6YQ7j6YB-M8eVrDEc
1SgPLeE5TBRByKskXyoTYexV-PTez42wE,GỬI DỰ ÁN (Bình Lăng),#8f8f8f,https://drive.google.com/drive/folders/1SgPLeE5TBRByKskXyoTYexV-PTez42wE
1K_6IuvlUIQ1Pm10tUdHzpuCQsJy_8AMX,HÀ XI,#8f8f8f,https://drive.google.com/drive/folders/1K_6IuvlUIQ1Pm10tUdHzpuCQsJy_8AMX
10bbXv-tp66SDmOaUt9gX0g_H1EyszMu3,HINH HO SO,#8f8f8f,https://drive.google.com/drive/folders/10bbXv-tp66SDmOaUt9gX0g_H1EyszMu3
1jzEQRHW7GvnMtOz_bHf3syIiYi01N5br,HINH NOI - BAN TRU 2025  - 2026,#8f8f8f,https://drive.google.com/drive/folders/1jzEQRHW7GvnMtOz_bHf3syIiYi01N5br
1R11CwpNajuUU5dViewI4jZF5bwwNT70J,HINH NUOI EM NAM HOC 25-26,#8f8f8f,https://drive.google.com/drive/folders/1R11CwpNajuUU5dViewI4jZF5bwwNT70J
1aa3F60mg9pvA9HH0zHAPh79fLST1Xm29,HINH TRE CHOI 2,#8f8f8f,https://drive.google.com/drive/folders/1aa3F60mg9pvA9HH0zHAPh79fLST1Xm29
1YC5NUETxLPZdOZ5qutalK2TD1cPbgx2c,HINH TRE CHOI 3,#8f8f8f,https://drive.google.com/drive/folders/1YC5NUETxLPZdOZ5qutalK2TD1cPbgx2c
1zE21yvfTwhx0-biz8ve0eo_WkFs-5a-J,HINH TRE LA 1,#8f8f8f,https://drive.google.com/drive/folders/1zE21yvfTwhx0-biz8ve0eo_WkFs-5a-J
1ZMr9XssG7UDt6v8o8q3lAGWa8yViduWS,HINH TRE LA 3,#8f8f8f,https://drive.google.com/drive/folders/1ZMr9XssG7UDt6v8o8q3lAGWa8yViduWS
1fsHMxcDeQuO319ILHgT1WZEYilq2Gux9,HINH TRE LA 4,#8f8f8f,https://drive.google.com/drive/folders/1fsHMxcDeQuO319ILHgT1WZEYilq2Gux9
1u-SNQNheOlG-YkXIPvqRvRcdSOYGmLOu,HINH TRE MAM 1,#8f8f8f,https://drive.google.com/drive/folders/1u-SNQNheOlG-YkXIPvqRvRcdSOYGmLOu
1YrhvejVxMGkqxmu-Ah_NlPuzrt4cp8yt,HINH TRẺ LA 2,#8f8f8f,https://drive.google.com/drive/folders/1YrhvejVxMGkqxmu-Ah_NlPuzrt4cp8yt
1ZcTR2aVNCSVRPKwFpwZEp0OAe_-6LIVx,HÌNH 1 BUỔI (TRƯA),#8f8f8f,https://drive.google.com/drive/folders/1ZcTR2aVNCSVRPKwFpwZEp0OAe_-6LIVx
1vUg8jY07RhVMj5mE4s172UeGoIqlxtxl,Hình 170 trẻ,#8f8f8f,https://drive.google.com/drive/folders/1vUg8jY07RhVMj5mE4s172UeGoIqlxtxl
1t8HRi2V7HnGqbebAlM7uq6642twiVnD0,HÌNH 2 BUỔI (TRƯA + CHIỀU),#8f8f8f,https://drive.google.com/drive/folders/1t8HRi2V7HnGqbebAlM7uq6642twiVnD0
1rQHqJA-AHrGN1AdZQnhMBGnZwfXp2vH_,Hình ảnh chân dung đầu năm học của trẻ,#8f8f8f,https://drive.google.com/drive/folders/1rQHqJA-AHrGN1AdZQnhMBGnZwfXp2vH_
1BOSc5FtfFxWoF4xxwpyKs89f9FswwK12,Hình ảnh của trẻ. Trường MN Đăk Tơ Lung,#8f8f8f,https://drive.google.com/drive/folders/1BOSc5FtfFxWoF4xxwpyKs89f9FswwK12
1BV7i-b6ZsCnpliqzFOVPryrUgPNyMOfo,Hình Ảnh Học Sinh,#8f8f8f,https://drive.google.com/drive/folders/1BV7i-b6ZsCnpliqzFOVPryrUgPNyMOfo
1vYlAu844zZY5XWa6PguZCB-imTtIKLX8,"HÌNH ẢNH HỌC SINH TRƯỜNG MG ĐAK SMAR, XÃ KBANG",#8f8f8f,https://drive.google.com/drive/folders/1vYlAu844zZY5XWa6PguZCB-imTtIKLX8
1h-bbeh07ald8kfBDOqAB2_EvfWplSymu,HÌNH ẢNH LỚP 7B,#8f8f8f,https://drive.google.com/drive/folders/1h-bbeh07ald8kfBDOqAB2_EvfWplSymu
1c_WGV6ejjQytHU24pLzYUNSIl19qgUXE,Hình ảnh lớp KUK KÔN 1,#8f8f8f,https://drive.google.com/drive/folders/1c_WGV6ejjQytHU24pLzYUNSIl19qgUXE
1OIyIJqfNPo8Gxs8Akqutr7g8mXSgUYJi,hình ảnh lớp TTA,#8f8f8f,https://drive.google.com/drive/folders/1OIyIJqfNPo8Gxs8Akqutr7g8mXSgUYJi
1VuU302rYJfLwNRzg21B3YYFS33DwHX0k,HÌNH ẢNH Mới,#8f8f8f,https://drive.google.com/drive/folders/1VuU302rYJfLwNRzg21B3YYFS33DwHX0k
1NL2l7fhX1FhDvII884dWH2ORzjNkTY3y,Hình ảnh nuôi em,#8f8f8f,https://drive.google.com/drive/folders/1NL2l7fhX1FhDvII884dWH2ORzjNkTY3y
1AKcjL0h5svDGNt4rB24r0yevGm80IDaU,Hình ảnh trẻ ăn trưa tháng 9,#8f8f8f,https://drive.google.com/drive/folders/1AKcjL0h5svDGNt4rB24r0yevGm80IDaU
1My2nYTn375vHlHm2uTSpxNXc15in9WGQ,Hình ảnh trẻ toàn trường,#8f8f8f,https://drive.google.com/drive/folders/1My2nYTn375vHlHm2uTSpxNXc15in9WGQ
1XvpKfh5SjBOI0oEv-ravJ9URk60XUvY9,Hình ảnh trường tiểu học Đăk Tơ Lung,#8f8f8f,https://drive.google.com/drive/folders/1XvpKfh5SjBOI0oEv-ravJ9URk60XUvY9
1Y3pkwHbS6rQJkvap0Jo5Xwq-uDmFhcIO,Hình học sinh,#8f8f8f,https://drive.google.com/drive/folders/1Y3pkwHbS6rQJkvap0Jo5Xwq-uDmFhcIO
1QuID2LrgFerRpVEMmhI7QxJB4pkZY33v,Hình học sinh nuôi em,#8f8f8f,https://drive.google.com/drive/folders/1QuID2LrgFerRpVEMmhI7QxJB4pkZY33v
1W3GIsltp7Jt7JGP6Vriwgei3p_QpAg6f,Hình Lơp MGG Krong Hra,#8f8f8f,https://drive.google.com/drive/folders/1W3GIsltp7Jt7JGP6Vriwgei3p_QpAg6f
1bfpGlumZaRQ5nexqewVqbEzG-uzFjMcW,hình lớp 5-6 tuổi 1 Anh,#8f8f8f,https://drive.google.com/drive/folders/1bfpGlumZaRQ5nexqewVqbEzG-uzFjMcW
1o00GTTVyYuBQcf9bM2_jaCGujbOZJlq3,hình lớp 5-6 tuổi 3 phương,#8f8f8f,https://drive.google.com/drive/folders/1o00GTTVyYuBQcf9bM2_jaCGujbOZJlq3
1fVvsAswnrHPZowrq4n76WpIJL9WSWBid,hình lớp 5-6 tuổi 4 Hoà,#8f8f8f,https://drive.google.com/drive/folders/1fVvsAswnrHPZowrq4n76WpIJL9WSWBid
1OyJRr3PXBfCC2zFm49Frgxwj-sr-Tk48,hình lớp 5-6 tuổi 7 hường,#8f8f8f,https://drive.google.com/drive/folders/1OyJRr3PXBfCC2zFm49Frgxwj-sr-Tk48
124c73gsG0L-70lzOAM2gif-zTmYHuWJ7,hình lớp 5-6 tuổi 8 Nga,#8f8f8f,https://drive.google.com/drive/folders/124c73gsG0L-70lzOAM2gif-zTmYHuWJ7
1i7kWMEJaPX50hMIXdGEJ23AdXIB29EFP,hình lớp 5-6 tuổi 9 Thuận,#8f8f8f,https://drive.google.com/drive/folders/1i7kWMEJaPX50hMIXdGEJ23AdXIB29EFP
1j8wV2lHz65_WhQTq8ugNxMbEeW92YW6I,Hình Lớp 5-6t (TT)- 35Trẻ,#8f8f8f,https://drive.google.com/drive/folders/1j8wV2lHz65_WhQTq8ugNxMbEeW92YW6I
1aaITMULRU4rUXGu-JzaLJjdC6bPrmrxx,HÌNH LỚP CHỒI 2 ,#8f8f8f,https://drive.google.com/drive/folders/1aaITMULRU4rUXGu-JzaLJjdC6bPrmrxx
1YZKDgeswauPsWfzN5CBqIeIcHy40LQMN,HÌNH LỚP CHỒI 3 ,#8f8f8f,https://drive.google.com/drive/folders/1YZKDgeswauPsWfzN5CBqIeIcHy40LQMN
1igLvovZ0oFup9X809SXEFC0RUsFcrzFs,HÌNH LỚP GROI,#8f8f8f,https://drive.google.com/drive/folders/1igLvovZ0oFup9X809SXEFC0RUsFcrzFs
1HhKqUgYWkJfHk3yrDAx-WPgReS67ij1C,HÌNH LỚP LÀNG BUNG 25- 26,#8f8f8f,https://drive.google.com/drive/folders/1HhKqUgYWkJfHk3yrDAx-WPgReS67ij1C
1qY3f7PTiuGXaohtGcQjrjF1VBFklBsdv,HÌNH LỚP LÁ 4 ,#8f8f8f,https://drive.google.com/drive/folders/1qY3f7PTiuGXaohtGcQjrjF1VBFklBsdv
1c1whiSSnN6DDPdKqm2zhjFFvRZO37tuQ,Hình lớp MGG  5-6 t (TT),#8f8f8f,https://drive.google.com/drive/folders/1c1whiSSnN6DDPdKqm2zhjFFvRZO37tuQ
1g18_yd1BmG4QAS-wylUjsMyQRGb6IClJ,Hình Lớp MGG 5-6 t Kruối Chai,#8f8f8f,https://drive.google.com/drive/folders/1g18_yd1BmG4QAS-wylUjsMyQRGb6IClJ
1eu_zyLdsUL-pDjVRttzpZ3IAi-iJwKgA,HÌNH NUÔI EM LỚP 2E,#8f8f8f,https://drive.google.com/drive/folders/1eu_zyLdsUL-pDjVRttzpZ3IAi-iJwKgA
1NhCDhNkUpCuFK7-VIp3p3ihcJAbRaTR4,Hình nuôi em lớp tt2,#8f8f8f,https://drive.google.com/drive/folders/1NhCDhNkUpCuFK7-VIp3p3ihcJAbRaTR4
1gsJqTi1yXb0VvlcpK5FUQC89FYl6Y34s,hình nuôi em th măng cành 25-26,#8f8f8f,https://drive.google.com/drive/folders/1gsJqTi1yXb0VvlcpK5FUQC89FYl6Y34s
1A1ur5O7_klv-ZrivFCAI-B1WyWkAoXlr,HÌNH TRE CHOI 1,#8f8f8f,https://drive.google.com/drive/folders/1A1ur5O7_klv-ZrivFCAI-B1WyWkAoXlr
1PjSpvQsWkUgTIgBy-SKsNCnJd2H3zDW2,HÌNH TRE MAM 2,#8f8f8f,https://drive.google.com/drive/folders/1PjSpvQsWkUgTIgBy-SKsNCnJd2H3zDW2
1J5jH63Rn5SqvwZlINGRD_EC3Njn3iMup,HÌNH TRẺ LỚP MÔNG 1  25 - 26 -Đã sửa,#8f8f8f,https://drive.google.com/drive/folders/1J5jH63Rn5SqvwZlINGRD_EC3Njn3iMup
1Uikui1vW1qKFvLXc4s1FwPfwbhS9cYYK,HÌNH TRẺ LỚP MÔNG 1  25 - 26. Đã sửa,#8f8f8f,https://drive.google.com/drive/folders/1Uikui1vW1qKFvLXc4s1FwPfwbhS9cYYK
1OhlVugZ8oQVVUeqR3oylZnN-JT2t-hzg,HÌNH TRẺ LỚP TTB Năm Học  25 - 26,#8f8f8f,https://drive.google.com/drive/folders/1OhlVugZ8oQVVUeqR3oylZnN-JT2t-hzg
1lklmJEC6vToS1M5eadUkMq5HzR7xpluy,HÌNH TRẺ LỚP TTB NĂM HỌC 25 - 26,#8f8f8f,https://drive.google.com/drive/folders/1lklmJEC6vToS1M5eadUkMq5HzR7xpluy
1dn713iBl_w-lr4WYqnrHsIgNIZ8sJeAH,Hình đại diện,#8f8f8f,https://drive.google.com/drive/folders/1dn713iBl_w-lr4WYqnrHsIgNIZ8sJeAH
19DtlXR57hyJ1pIAE2_fm0_Fqcav-oBbq,Hoang Hoa Trung - Tatler,#8f8f8f,https://drive.google.com/drive/folders/19DtlXR57hyJ1pIAE2_fm0_Fqcav-oBbq
10zl2yrYRnXh0paDBA3Bu_VCecvLPi42H,Hoà Bình,#8f8f8f,https://drive.google.com/drive/folders/10zl2yrYRnXh0paDBA3Bu_VCecvLPi42H
1qexVnSw5TFScCupy8xaMnghrYQyoX3cr,Hoà Lạc,#8f8f8f,https://drive.google.com/drive/folders/1qexVnSw5TFScCupy8xaMnghrYQyoX3cr
1-RIbb29_vSgieF6FYHqmPfO9tvrUMPv5,Hoài Nam đi thực tế Kon Tum và thăm Em Gia Lai 21-23/11/24,#8f8f8f,https://drive.google.com/drive/folders/1-RIbb29_vSgieF6FYHqmPfO9tvrUMPv5
1jCVnO04EOZBRqUpEIUwFoVxGKpvpeWmf,HOÀNG SU PHÌ,#8f8f8f,https://drive.google.com/drive/folders/1jCVnO04EOZBRqUpEIUwFoVxGKpvpeWmf
14KAF96hqxEkDQOy3N2QJP7SSehjN8Fh_,HOÀNG THỊ PHƯƠNG THẢO (1-2/12/2024)- THĂM EM LÀO CAI,#8f8f8f,https://drive.google.com/drive/folders/14KAF96hqxEkDQOy3N2QJP7SSehjN8Fh_
1p_ZZkLIoeUx7tj-e8ENQcAhj99MwmB_9,"HOÀNG THỊ PHƯƠNG THẢO (22/7-7/8/2024) - ĐI THỰC TẾ ĐÀ NẴNG, QUẢNG NAM",#8f8f8f,https://drive.google.com/drive/folders/1p_ZZkLIoeUx7tj-e8ENQcAhj99MwmB_9
14R4RYGq1yYn3ehVh5B_bMCpB0cD58_EV,HOÀNG THỊ PHƯƠNG THẢO (8-9/12/2024) THĂM EM HÀ GIANG ,#8f8f8f,https://drive.google.com/drive/folders/14R4RYGq1yYn3ehVh5B_bMCpB0cD58_EV
1bT_jlTwjFhZLp0AIHFS6E6ehopmwAzjB,HOÀNG THỊ PHƯƠNG THẢO - 30/10/2023 THỰC TẾ HỒ CHÍ MINH,#8f8f8f,https://drive.google.com/drive/folders/1bT_jlTwjFhZLp0AIHFS6E6ehopmwAzjB
1-g8pC1FEFebME8lmwuA02PbH1rZAuq02,HOÀNG THỊ PHƯƠNG THẢO- LAI CHÂU ĐIỆN BIÊN- 27-28/5/2024,#8f8f8f,https://drive.google.com/drive/folders/1-g8pC1FEFebME8lmwuA02PbH1rZAuq02
14AFnc0a2Nx186lmp9dHq8H6DbtZPb-Ov,HOÀNG THỊ PHƯƠNG THẢO-(10-11/11/2024)- THĂM EM THANH HOÁ,#8f8f8f,https://drive.google.com/drive/folders/14AFnc0a2Nx186lmp9dHq8H6DbtZPb-Ov
1AyCD4j2DcipRdWiqoxUPy3YSJ-S-vTbI,HOÀNG THỊ PHƯƠNG THẢO-(13-14/5/2025)-TPTH LÀO CAI,#8f8f8f,https://drive.google.com/drive/folders/1AyCD4j2DcipRdWiqoxUPy3YSJ-S-vTbI
1h66pH2F7isdgIgmLxQ7_FUuLxfR0Jl66,HOÀNG THỊ PHƯƠNG THẢO-(15-22/4/23) THĂM EM TÂY NGUYÊN ,#8f8f8f,https://drive.google.com/drive/folders/1h66pH2F7isdgIgmLxQ7_FUuLxfR0Jl66
1xupqDnbzBfSKwIa_6uKf4IqTqAoTjtj9,HOÀNG THỊ PHƯƠNG THẢO-(16-17/11/2025)-T.EM MN THANH LONG-THUỴ HÙNG-LẠNG SƠN,#8f8f8f,https://drive.google.com/drive/folders/1xupqDnbzBfSKwIa_6uKf4IqTqAoTjtj9
14Hh9FEmHyWaB1BshoOAh3JTfdbp2yziu,HOÀNG THỊ PHƯƠNG THẢO-(16-18/11/2024)-THĂM EM BẮC KẠN,#8f8f8f,https://drive.google.com/drive/folders/14Hh9FEmHyWaB1BshoOAh3JTfdbp2yziu
1ElBdrptmL_7wmWYuKIdok3cN8Sypxn7E,HOÀNG THỊ PHƯƠNG THẢO-(17 - 22/12/2023) THĂM EM TÂY NGUYÊN ,#8f8f8f,https://drive.google.com/drive/folders/1ElBdrptmL_7wmWYuKIdok3cN8Sypxn7E
14tBL6Vr82m53EcZsP0jd_mt82m81VYCf,HOÀNG THỊ PHƯƠNG THẢO-(19-21/12/2024)- KHỞI CÔNG XÂY TRƯỜNG ĐIỆN BIÊN,#8f8f8f,https://drive.google.com/drive/folders/14tBL6Vr82m53EcZsP0jd_mt82m81VYCf
1mw6jUaZWto3u28VkK_lgdG7_GUyBgzPc,HOÀNG THỊ PHƯƠNG THẢO-(2-3/11/2025)-T.EM MN SƠN THUỶ-THANH HOÁ,#8f8f8f,https://drive.google.com/drive/folders/1mw6jUaZWto3u28VkK_lgdG7_GUyBgzPc
1LSLXVkE6hzWxvC27_Hon47A0x3gj3Lw3,HOÀNG THỊ PHƯƠNG THẢO-(21 - 26/4/2024) THĂM EM TÂY NGUYÊN ,#8f8f8f,https://drive.google.com/drive/folders/1LSLXVkE6hzWxvC27_Hon47A0x3gj3Lw3
14igNGurOnQg7RwQFv0nY_zu2u3YkkYT2,HOÀNG THỊ PHƯƠNG THẢO-(22-27/12/2024) THĂM EM TÂY NGUYÊN ,#8f8f8f,https://drive.google.com/drive/folders/14igNGurOnQg7RwQFv0nY_zu2u3YkkYT2
14JVzh9HxYHFvitdaMiQR4o5uwWrONljA,HOÀNG THỊ PHƯƠNG THẢO-(23-25/11/2024)- THĂM EM LẠNG SƠN,#8f8f8f,https://drive.google.com/drive/folders/14JVzh9HxYHFvitdaMiQR4o5uwWrONljA
1Xnh0g48qH5JDEt_13Ylrd_MmciH0bKQ_,HOÀNG THỊ PHƯƠNG THẢO-29/5/2025-TRAO PTH YÊN BÁI,#8f8f8f,https://drive.google.com/drive/folders/1Xnh0g48qH5JDEt_13Ylrd_MmciH0bKQ_
143yxsrPVHyd4gD5Meo50fP3Obd8pehGv,HOÀNG THỊ PHƯƠNG THẢO-5/4/2025-TRAO PHÒNG TIN HỌC THANH HOÁ ,#8f8f8f,https://drive.google.com/drive/folders/143yxsrPVHyd4gD5Meo50fP3Obd8pehGv
1g0ZxmwGMEzIDK2WStRDgJzJabuRNwTQC,HỒ SƠ BÁN TRÚ,#8f8f8f,https://drive.google.com/drive/folders/1g0ZxmwGMEzIDK2WStRDgJzJabuRNwTQC
1xZPRf6B50MPUpJJ7NWMCVJf3mOUtFPi8,HỒ SƠ BÁN TRÚ,#8f8f8f,https://drive.google.com/drive/folders/1xZPRf6B50MPUpJJ7NWMCVJf3mOUtFPi8
1TR4nx2Z46RAYRKZwTMmkuwXI14WlDajf,Hồ sơ Nuôi em MN Bình Minh 170 trẻ,#8f8f8f,https://drive.google.com/drive/folders/1TR4nx2Z46RAYRKZwTMmkuwXI14WlDajf
1mWCzh4VNJDInMjSYVnCLXn5IVzgqRASQ,HỌC SINH ĂN BÁN TRÚ,#8f8f8f,https://drive.google.com/drive/folders/1mWCzh4VNJDInMjSYVnCLXn5IVzgqRASQ
1snNDTBrBWWS6qhzG3bDvfwkJqXoAH9Wk,HỌC SINH BÁN TRÚ LỚP 4A2,#8f8f8f,https://drive.google.com/drive/folders/1snNDTBrBWWS6qhzG3bDvfwkJqXoAH9Wk
1LxKo2DLPgm9h0yjj7sjq_5zZv8sQ97Lo,HỘ NGHÈO 5 C,#8f8f8f,https://drive.google.com/drive/folders/1LxKo2DLPgm9h0yjj7sjq_5zZv8sQ97Lo
1frtNrpxlF68_sSdqBXN_z1L3F3XhYDPE,HS ăn 1 bữa,#8f8f8f,https://drive.google.com/drive/folders/1frtNrpxlF68_sSdqBXN_z1L3F3XhYDPE
1mAGrBBH5iGmMLWPicEE9-aEcyzpGn5Zg,HS ăn 2 bữa,#8f8f8f,https://drive.google.com/drive/folders/1mAGrBBH5iGmMLWPicEE9-aEcyzpGn5Zg
1HntOexSAUZrE-F6WuWuqmscDIvEF4IJ_,HS Lớp 1 điểm trường Huổi Xưa- 13,#8f8f8f,https://drive.google.com/drive/folders/1HntOexSAUZrE-F6WuWuqmscDIvEF4IJ_
1pT1M1Qy90mnlCCVxwwo4Ao7MKfGaAlbS,HS Lớp 1 điểm trường Na Sang -7,#8f8f8f,https://drive.google.com/drive/folders/1pT1M1Qy90mnlCCVxwwo4Ao7MKfGaAlbS
1VLnf9xIl8kyjPACfNPsjh-tSKy6FqTrZ,HS Lớp 1+2 điểm trường Huổi Xuân-20,#8f8f8f,https://drive.google.com/drive/folders/1VLnf9xIl8kyjPACfNPsjh-tSKy6FqTrZ
1th8J_AkbdH5_zGCoIyHmrbUvUykxgGSZ,HS Lớp 2 điểm trường Na Pheo-12 ,#8f8f8f,https://drive.google.com/drive/folders/1th8J_AkbdH5_zGCoIyHmrbUvUykxgGSZ
1RlJDDekHXau48dipYHpWrK6u7kC7cKz_,HS Lớp 2 điểm trường Pu Ca- 10 ,#8f8f8f,https://drive.google.com/drive/folders/1RlJDDekHXau48dipYHpWrK6u7kC7cKz_
1Vihf98K95Likn2M4uJYZG-f4BUv9gw7Y,HS Nà Kiềng ,#8f8f8f,https://drive.google.com/drive/folders/1Vihf98K95Likn2M4uJYZG-f4BUv9gw7Y
1tSnmDEzgIhuKuxARFnvKWuLwySuczB1V,HS Nà Luông ,#8f8f8f,https://drive.google.com/drive/folders/1tSnmDEzgIhuKuxARFnvKWuLwySuczB1V
1McsABEt_xyiGSvwEYmiKDq0WgtmIJLQ5,HS Nà Đon,#8f8f8f,https://drive.google.com/drive/folders/1McsABEt_xyiGSvwEYmiKDq0WgtmIJLQ5
1TG06I5JsQIjprEfDJD2hcQJ6p50sKm8v,HS Nặm Mioòng,#8f8f8f,https://drive.google.com/drive/folders/1TG06I5JsQIjprEfDJD2hcQJ6p50sKm8v
1TfnGMK5pF-DodiT-c-j54jaZDKVzGpom,HS Phiêng Phát ,#8f8f8f,https://drive.google.com/drive/folders/1TfnGMK5pF-DodiT-c-j54jaZDKVzGpom
1tw-T4jdQlJFXnDf4rEVd_-X1wK_7d_zA,HS Tổng Chảo ,#8f8f8f,https://drive.google.com/drive/folders/1tw-T4jdQlJFXnDf4rEVd_-X1wK_7d_zA
1m32444lP8oPJAbXSYTBvVtkI2ZIaeVEd,HS Điểm chính ,#8f8f8f,https://drive.google.com/drive/folders/1m32444lP8oPJAbXSYTBvVtkI2ZIaeVEd
1MR4-iiXhouW33sh-Yx8e0fRz6DLja1CR,Huổi Bon - 54,#8f8f8f,https://drive.google.com/drive/folders/1MR4-iiXhouW33sh-Yx8e0fRz6DLja1CR
