[progress] files: skipped_already_mapped=6600
[progress] discovery: scanned=9300
[progress] files: skipped_already_mapped=6650
[progress] files: skipped_already_mapped=6700
[progress] discovery: scanned=9400
[progress] files: skipped_already_mapped=6750
[progress] files: skipped_already_mapped=6800
[progress] discovery: scanned=9500
[progress] files: skipped_already_mapped=6850
[progress] files: skipped_already_mapped=6900
[progress] discovery: scanned=9600
[progress] folders: skipped_already_mapped=2600
[progress] files: skipped_google_native=100
[progress] folders: skipped_already_mapped=2650
[progress] discovery: scanned=9700
[progress] folders: skipped_already_mapped=2700
[progress] files: skipped_already_mapped=6950
[progress] discovery: scanned=9800
[progress] files: skipped_already_mapped=7000
[progress] files: skipped_already_mapped=7050
[progress] discovery: scanned=9900
[progress] files: skipped_already_mapped=7100
[progress] files: skipped_already_mapped=7150
[progress] discovery: scanned=10000
[progress] files: skipped_already_mapped=7200
[progress] files: skipped_already_mapped=7250
[progress] discovery: scanned=10100
[progress] files: skipped_already_mapped=7300
[progress] files: skipped_already_mapped=7350
[progress] discovery: scanned=10200
[progress] files: skipped_already_mapped=7400
[progress] files: skipped_already_mapped=7450
[progress] discovery: scanned=10300
[progress] files: skipped_already_mapped=7500
[progress] files: skipped_already_mapped=7550
[progress] discovery: scanned=10400
[progress] files: skipped_already_mapped=7600
[progress] files: skipped_already_mapped=7650
[progress] discovery: scanned=10500
[progress] files: skipped_already_mapped=7700
[progress] files: skipped_already_mapped=7750
[progress] discovery: scanned=10600
[progress] files: skipped_already_mapped=7800
[progress] files: skipped_already_mapped=7850
[progress] discovery: scanned=10700
[progress] files: skipped_already_mapped=7900
[progress] files: skipped_already_mapped=7950
[progress] discovery: scanned=10800
[progress] files: skipped_already_mapped=8000
[progress] files: skipped_already_mapped=8050
[progress] discovery: scanned=10900
[progress] files: skipped_already_mapped=8100
[progress] files: skipped_already_mapped=8150
[progress] discovery: scanned=11000
[progress] files: skipped_already_mapped=8200
[progress] discovery: scanned=11100
[progress] files: skipped_already_mapped=8250
[progress] files: skipped_already_mapped=8300
[progress] discovery: scanned=11200
[progress] files: skipped_already_mapped=8350
[progress] files: skipped_already_mapped=8400
[progress] discovery: scanned=11300
[progress] files: skipped_already_mapped=8450
[progress] files: skipped_already_mapped=8500
[progress] discovery: scanned=11400
[progress] files: skipped_already_mapped=8550
[progress] files: skipped_already_mapped=8600
[progress] discovery: scanned=11500
[progress] files: skipped_already_mapped=8650
[progress] files: skipped_already_mapped=8700
[progress] discovery: scanned=11600
[progress] files: skipped_already_mapped=8750
[progress] folders: skipped_already_mapped=2750
[progress] discovery: scanned=11700
[progress] files: skipped_already_mapped=8800
[progress] files: skipped_already_mapped=8850
[progress] discovery: scanned=11800
[progress] files: skipped_already_mapped=8900
[progress] files: skipped_already_mapped=8950
[progress] discovery: scanned=11900
[progress] files: skipped_already_mapped=9000
[progress] files: skipped_already_mapped=9050
[progress] discovery: scanned=12000
[progress] files: skipped_already_mapped=9100
[progress] files: skipped_already_mapped=9150
[progress] discovery: scanned=12100
[progress] files: skipped_already_mapped=9200
[progress] files: skipped_already_mapped=9250
[progress] discovery: scanned=12200
[progress] files: skipped_already_mapped=9300
[progress] files: skipped_already_mapped=9350
[progress] discovery: scanned=12300
[progress] files: skipped_already_mapped=9400
[progress] folders: skipped_already_mapped=2800
[progress] discovery: scanned=12400
[progress] files: skipped_already_mapped=9450
[progress] files: skipped_already_mapped=9500
[progress] discovery: scanned=12500
[progress] files: skipped_already_mapped=9550
[progress] files: skipped_already_mapped=9600
[progress] discovery: scanned=12600
[progress] files: skipped_already_mapped=9650
[progress] files: skipped_already_mapped=9700
[progress] discovery: scanned=12700
[progress] files: skipped_already_mapped=9750
[progress] files: skipped_already_mapped=9800
[progress] discovery: scanned=12800
[progress] files: skipped_already_mapped=9850
[progress] files: skipped_already_mapped=9900
[progress] discovery: scanned=12900
[progress] folders: skipped_already_mapped=2850
[progress] files: skipped_already_mapped=9950
[progress] discovery: scanned=13000
[progress] files: skipped_already_mapped=10000
[progress] files: skipped_already_mapped=10050
[progress] discovery: scanned=13100
[progress] files: skipped_already_mapped=10100
[progress] files: skipped_already_mapped=10150
[progress] discovery: scanned=13200
[progress] files: skipped_already_mapped=10200
[progress] files: skipped_already_mapped=10250
[progress] discovery: scanned=13300
[progress] folders: skipped_already_mapped=2900
[progress] files: skipped_already_mapped=10300
[progress] discovery: scanned=13400
[progress] files: skipped_already_mapped=10350
[progress] files: skipped_already_mapped=10400
[progress] discovery: scanned=13500
[progress] files: skipped_already_mapped=10450
[progress] files: skipped_already_mapped=10500
[progress] discovery: scanned=13600
[progress] files: skipped_already_mapped=10550
[progress] files: skipped_already_mapped=10600
[progress] discovery: scanned=13700
[progress] files: skipped_already_mapped=10650
[progress] files: skipped_already_mapped=10700
[progress] discovery: scanned=13800
