account_id,google_object_id,google_url,reason
sucmanh2000,1ihNHMcgvzhIQ1SjcBa4kntXP-WzaYwxU,https://drive.google.com/file/d/1ihNHMcgvzhIQ1SjcBa4kntXP-WzaYwxU/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1HLCvzifEUKnLv6Y3H-RR4LrxoR8N9f1q,https://drive.google.com/file/d/1HLCvzifEUKnLv6Y3H-RR4LrxoR8N9f1q/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1BngOzdyxJy37zIGQw5e1SWHgGjiOGmVS,https://drive.google.com/file/d/1BngOzdyxJy37zIGQw5e1SWHgGjiOGmVS/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1VrLOCu5tTo0Suon-HtwNTxOI4hMZOidB,https://drive.google.com/file/d/1VrLOCu5tTo0Suon-HtwNTxOI4hMZOidB/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1xNGhnIqzpnGvVmNm8waH_yjocBSqnxqW,https://drive.google.com/file/d/1xNGhnIqzpnGvVmNm8waH_yjocBSqnxqW/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1ipcyuClZdVKS5hkHsd3A57jok9Kcyb1Q,https://drive.google.com/file/d/1ipcyuClZdVKS5hkHsd3A57jok9Kcyb1Q/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,10NITilE3kpxKiZe_UhFfq2aPsxMhcChR,https://drive.google.com/file/d/10NITilE3kpxKiZe_UhFfq2aPsxMhcChR/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1K0sEmrS7yvyJczDsXsJQNOlyalQH4Kug,https://drive.google.com/file/d/1K0sEmrS7yvyJczDsXsJQNOlyalQH4Kug/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1bxWIpRPvzrcUUHMNloPRCHVjJULOqJ2p,https://drive.google.com/file/d/1bxWIpRPvzrcUUHMNloPRCHVjJULOqJ2p/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1gILf9jN6k2s6r1ySkdCOwR9udir9PPxF,https://drive.google.com/file/d/1gILf9jN6k2s6r1ySkdCOwR9udir9PPxF/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1xLzXG7KoaUd8-ar8GfFKBhXbd-0G-NCR,https://drive.google.com/file/d/1xLzXG7KoaUd8-ar8GfFKBhXbd-0G-NCR/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1oDwGXU_JquQoajCIh-nNpHX36t1BcVo1,https://drive.google.com/file/d/1oDwGXU_JquQoajCIh-nNpHX36t1BcVo1/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1RUmj3IAInC57xyl7Fx2fQVRYYFa_3GfV,https://drive.google.com/file/d/1RUmj3IAInC57xyl7Fx2fQVRYYFa_3GfV/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1X6L4sNW8k1Dv-JZVJN4pIMdKjugMsF4T,https://drive.google.com/file/d/1X6L4sNW8k1Dv-JZVJN4pIMdKjugMsF4T/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1YjM-0nkuIrm6ONcCdPwmFJJfPRDvuep_,https://drive.google.com/file/d/1YjM-0nkuIrm6ONcCdPwmFJJfPRDvuep_/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1YtGyypEaVziqTa0Flx9Ks1x0MHJLq_VG,https://drive.google.com/file/d/1YtGyypEaVziqTa0Flx9Ks1x0MHJLq_VG/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1XjZoQO31mZjbB-ID4J5j2JB2JcjbtO3S,https://drive.google.com/file/d/1XjZoQO31mZjbB-ID4J5j2JB2JcjbtO3S/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1QxBOjRlzaDyFWyqnNqKtJxJNy0g94qv8,https://drive.google.com/file/d/1QxBOjRlzaDyFWyqnNqKtJxJNy0g94qv8/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1nQg0ogSa8pYJ1YCaZWNcnHb0qCTodmDD,https://drive.google.com/file/d/1nQg0ogSa8pYJ1YCaZWNcnHb0qCTodmDD/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1-2p3CApxfCMPnjbkhZB2e6J0WdxtsWE-,https://drive.google.com/file/d/1-2p3CApxfCMPnjbkhZB2e6J0WdxtsWE-/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1zMbz9chzSrDHCMFuYqrAIQ76nm-FNXig,https://drive.google.com/file/d/1zMbz9chzSrDHCMFuYqrAIQ76nm-FNXig/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1XrdMyybfneEgEvXUI2rrSCENBkC2eWEq,https://drive.google.com/file/d/1XrdMyybfneEgEvXUI2rrSCENBkC2eWEq/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1rmCZhJ55RCb8zQ8zA36O7qGKNE-ZpMwX,https://drive.google.com/file/d/1rmCZhJ55RCb8zQ8zA36O7qGKNE-ZpMwX/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1sRsa3FRVO1iMPpePXY-O-VBWumOF_EGQ,https://drive.google.com/file/d/1sRsa3FRVO1iMPpePXY-O-VBWumOF_EGQ/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1FrqUAI4mWziVyzzCwGz0UFHaBH05hfj0,https://drive.google.com/file/d/1FrqUAI4mWziVyzzCwGz0UFHaBH05hfj0/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1lJplDtW1CtyCmEUBsgTKcYbuEL-QBN64,https://drive.google.com/file/d/1lJplDtW1CtyCmEUBsgTKcYbuEL-QBN64/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
