account_id,object_type,google_object_id,google_url,lark_object_id,lark_url
sucmanh2000,folder,1Ltpf3vjQEIdY90v4prtWKypZiZiS6RTr,https://drive.google.com/drive/folders/1Ltpf3vjQEIdY90v4prtWKypZiZiS6RTr,GUxTfDf9nlx522dulWclWPeHgdg,https://vf43ep4fmww.sg.larksuite.com/drive/folder/GUxTfDf9nlx522dulWclWPeHgdg
sucmanh2000,folder,1LvgbcddNnty5XZUfuk3ROnShww1XJ4Zq,https://drive.google.com/drive/folders/1LvgbcddNnty5XZUfuk3ROnShww1XJ4Zq,XYbIfMqWglFpANdaesqlggLZg0g,https://vf43ep4fmww.sg.larksuite.com/drive/folder/XYbIfMqWglFpANdaesqlggLZg0g
sucmanh2000,folder,1XeQq3_O10NjcOwOHr86b9HF7zbiXjiKX,https://drive.google.com/drive/folders/1XeQq3_O10NjcOwOHr86b9HF7zbiXjiKX,Zxw0fmqRvlY8f3dEBwsl7S2VgVd,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Zxw0fmqRvlY8f3dEBwsl7S2VgVd
sucmanh2000,file,1peuB8Hp3mwem4Wxl8gDhooOrns4USiPd,https://drive.google.com/file/d/1peuB8Hp3mwem4Wxl8gDhooOrns4USiPd/view?usp=drivesdk,O9tGbEYjLolabqxvXTBloV4XgPc,https://vf43ep4fmww.sg.larksuite.com/file/O9tGbEYjLolabqxvXTBloV4XgPc
sucmanh2000,folder,1FF4g2Zy11psPIsSJEtUl5lzs5Vsz8Dgy,https://drive.google.com/drive/folders/1FF4g2Zy11psPIsSJEtUl5lzs5Vsz8Dgy,XUjsf9iJilX8b2dPPn3lZuevgth,https://vf43ep4fmww.sg.larksuite.com/drive/folder/XUjsf9iJilX8b2dPPn3lZuevgth
sucmanh2000,file,1knMg6GPPpSB25636an-5AyXIizTM1rnZ,https://drive.google.com/file/d/1knMg6GPPpSB25636an-5AyXIizTM1rnZ/view?usp=drivesdk,E46tblBGCoyK47xLq2rlbnAvg4e,https://vf43ep4fmww.sg.larksuite.com/file/E46tblBGCoyK47xLq2rlbnAvg4e
sucmanh2000,folder,1fPoU6U8cZRZWR_viIBig9-COtL7gCqDz,https://drive.google.com/drive/folders/1fPoU6U8cZRZWR_viIBig9-COtL7gCqDz,OQI3f5MYol0qDGdlMIMlUir5gRf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/OQI3f5MYol0qDGdlMIMlUir5gRf
sucmanh2000,folder,1bjvaDQFZJkbAjrkRzc9o_D7jiRsrWk78,https://drive.google.com/drive/folders/1bjvaDQFZJkbAjrkRzc9o_D7jiRsrWk78,NaZVfFWColsVMGdio7XlfUb3g2b,https://vf43ep4fmww.sg.larksuite.com/drive/folder/NaZVfFWColsVMGdio7XlfUb3g2b
sucmanh2000,file,1KpQEpAwax2k7UE_1K44V6GA9DeoVjjlE,https://drive.google.com/file/d/1KpQEpAwax2k7UE_1K44V6GA9DeoVjjlE/view?usp=drivesdk,SBeXb3ZKFo9RE7xP0rAliKoMgQ8,https://vf43ep4fmww.sg.larksuite.com/file/SBeXb3ZKFo9RE7xP0rAliKoMgQ8
sucmanh2000,file,1F55gXI8HgqkN2Y0ZLqMmmr8KuCdsObYg,https://drive.google.com/file/d/1F55gXI8HgqkN2Y0ZLqMmmr8KuCdsObYg/view?usp=drivesdk,QIAFb3UADokKUbxpCsOlVuG3gjf,https://vf43ep4fmww.sg.larksuite.com/file/QIAFb3UADokKUbxpCsOlVuG3gjf
sucmanh2000,file,1Xj3Qn5C76nYatwduIUxT1CMloSSyxuqR,https://drive.google.com/file/d/1Xj3Qn5C76nYatwduIUxT1CMloSSyxuqR/view?usp=drivesdk,LTvKbeDiXoRa3exiK8Flhs29g9d,https://vf43ep4fmww.sg.larksuite.com/file/LTvKbeDiXoRa3exiK8Flhs29g9d
sucmanh2000,folder,1qYBKfZ1ZIIJ7uuqJ7pkBt_ZlWjLEHyQV,https://drive.google.com/drive/folders/1qYBKfZ1ZIIJ7uuqJ7pkBt_ZlWjLEHyQV,X4RbfXRE4lLnRsd1HoAl1MIBgFh,https://vf43ep4fmww.sg.larksuite.com/drive/folder/X4RbfXRE4lLnRsd1HoAl1MIBgFh
sucmanh2000,folder,1-JLfEM0l3xu43ZM4pVAWN9CTlxfB1lJO,https://drive.google.com/drive/folders/1-JLfEM0l3xu43ZM4pVAWN9CTlxfB1lJO,YQ1VfldaLlzyJgdPwZhliu0Rggf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/YQ1VfldaLlzyJgdPwZhliu0Rggf
sucmanh2000,folder,1_yeLtCcQm0YZvUcFqVKW6jRd_7GLTHLi,https://drive.google.com/drive/folders/1_yeLtCcQm0YZvUcFqVKW6jRd_7GLTHLi,XlbUfpXvKlp3wHdo2rFlNumpgJc,https://vf43ep4fmww.sg.larksuite.com/drive/folder/XlbUfpXvKlp3wHdo2rFlNumpgJc
sucmanh2000,folder,1dHSTDbQXt65H8ENHC2MveWW_c-uDrtDh,https://drive.google.com/drive/folders/1dHSTDbQXt65H8ENHC2MveWW_c-uDrtDh,Ys7PfwhdplbNZKdEHgMlSN4Fgqf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Ys7PfwhdplbNZKdEHgMlSN4Fgqf
